utterance_id,Source,Target
12-MUL1586,u-18,s-0
13-MUL1586,s-0,u-7
14-MUL1586,u-7,s-0
15-MUL1586,s-0,u-0
16-MUL1586,u-0,s-0
17-MUL1586,s-0,u-4
18-MUL1586,u-4,s-0
19-MUL1586,s-0,u-8
20-MUL1586,u-8,s-23
0-PMUL4483,u-7,s-0
1-PMUL4483,s-0,u-8
2-PMUL4483,u-8,s-15
3-PMUL4483,s-15,u-7
4-PMUL4483,u-7,s-0
5-PMUL4483,s-0,u-7
6-PMUL4483,u-7,s-0
7-PMUL4483,s-0,u-24
8-PMUL4483,u-24,s-0
9-PMUL4483,s-0,u-0
10-PMUL4483,u-0,s-0
11-PMUL4483,s-0,u-7
12-PMUL4483,u-7,s-0
13-PMUL4483,s-0,u-7
14-PMUL4483,u-7,s-0
15-PMUL4483,s-0,u-0
16-PMUL4483,u-0,s-0
17-PMUL4483,s-0,u-7
18-PMUL4483,u-7,s-3
19-PMUL4483,s-3,u-7
20-PMUL4483,u-7,s-4
21-PMUL4483,s-4,u-7
22-PMUL4483,u-7,s-0
23-PMUL4483,s-0,u-11
24-PMUL4483,u-11,s-0
25-PMUL4483,s-0,u-12
26-PMUL4483,u-12,s-21
0-SNG0248,u-25,s-0
1-SNG0248,s-0,u-7
2-SNG0248,u-7,s-0
3-SNG0248,s-0,u-8
4-SNG0248,u-8,s-19
0-MUL2337,u-7,s-0
1-MUL2337,s-0,u-0
2-MUL2337,u-0,s-0
3-MUL2337,s-0,u-19
4-MUL2337,u-19,s-0
5-MUL2337,s-0,u-24
6-MUL2337,u-24,s-0
7-MUL2337,s-0,u-7
8-MUL2337,u-7,s-0
9-MUL2337,s-0,u-30
10-MUL2337,u-30,s-8
11-MUL2337,s-8,u-7
12-MUL2337,u-7,s-0
13-MUL2337,s-0,u-7
14-MUL2337,u-7,s-0
0-SNG0926,u-7,s-0
1-SNG0926,s-0,u-7
2-SNG0926,u-7,s-0
3-SNG0926,s-0,u-0
4-SNG0926,u-0,s-0
5-SNG0926,s-0,u-7
6-SNG0926,u-7,s-0
7-SNG0926,s-0,u-0
8-SNG0926,u-0,s-0
9-SNG0926,s-0,u-9
10-SNG0926,u-9,s-27
0-PMUL0413,u-7,s-0
1-PMUL0413,s-0,u-7
2-PMUL0413,u-7,s-0
3-PMUL0413,s-0,u-7
4-PMUL0413,u-7,s-0
5-PMUL0413,s-0,u-7
6-PMUL0413,u-7,s-0
7-PMUL0413,s-0,u-1
8-PMUL0413,u-1,s-0
9-PMUL0413,s-0,u-0
10-PMUL0413,u-0,s-0
11-PMUL0413,s-0,u-7
12-PMUL0413,u-7,s-0
13-PMUL0413,s-0,u-23
14-PMUL0413,u-23,s-0
15-PMUL0413,s-0,u-7
16-PMUL0413,u-7,s-0
17-PMUL0413,s-0,u-1
18-PMUL0413,u-1,s-0
19-PMUL0413,s-0,u-4
20-PMUL0413,u-4,s-0
21-PMUL0413,s-0,u-7
22-PMUL0413,u-7,s-0
23-PMUL0413,s-0,u-8
24-PMUL0413,u-8,s-0
25-PMUL0413,s-0,u-1
26-PMUL0413,u-1,s-0
27-PMUL0413,s-0,u-8
28-PMUL0413,u-8,s-24
0-SNG0326,u-7,s-0
1-SNG0326,s-0,u-7
2-SNG0326,u-7,s-1
3-SNG0326,s-1,u-19
4-SNG0326,u-19,s-0
5-SNG0326,s-0,u-8
6-SNG0326,u-8,s-19
0-PMUL4715,u-7,s-2
1-PMUL4715,s-2,u-7
2-PMUL4715,u-7,s-0
3-PMUL4715,s-0,u-7
4-PMUL4715,u-7,s-0
5-PMUL4715,s-0,u-4
6-PMUL4715,u-4,s-0
7-PMUL4715,s-0,u-7
8-PMUL4715,u-7,s-0
9-PMUL4715,s-0,u-7
10-PMUL4715,u-7,s-0
11-PMUL4715,s-0,u-1
12-PMUL4715,u-1,s-0
13-PMUL4715,s-0,u-0
14-PMUL4715,u-0,s-0
15-PMUL4715,s-0,u-0
16-PMUL4715,u-0,s-0
17-PMUL4715,s-0,u-9
18-PMUL4715,u-9,s-15
0-MUL1322,u-7,s-0
1-MUL1322,s-0,u-7
2-MUL1322,u-7,s-0
3-MUL1322,s-0,u-8
4-MUL1322,u-8,s-17
5-MUL1322,s-17,u-7
6-MUL1322,u-7,s-0
7-MUL1322,s-0,u-14
8-MUL1322,u-14,s-0
9-MUL1322,s-0,u-7
10-MUL1322,u-7,s-0
11-MUL1322,s-0,u-8
12-MUL1322,u-8,s-26
0-MUL1124,u-7,s-0
1-MUL1124,s-0,u-7
2-MUL1124,u-7,s-0
3-MUL1124,s-0,u-7
4-MUL1124,u-7,s-0
5-MUL1124,s-0,u-7
6-MUL1124,u-7,s-0
7-MUL1124,s-0,u-30
8-MUL1124,u-30,s-8
9-MUL1124,s-8,u-7
10-MUL1124,u-7,s-0
11-MUL1124,s-0,u-8
12-MUL1124,u-8,s-27
0-SNG0179,u-25,s-0
1-SNG0179,s-0,u-7
2-SNG0179,u-7,s-0
3-SNG0179,s-0,u-8
4-SNG0179,u-8,s-24
0-MUL1352,u-7,s-0
1-MUL1352,s-0,u-7
2-MUL1352,u-7,s-0
3-MUL1352,s-0,u-0
4-MUL1352,u-0,s-0
5-MUL1352,s-0,u-0
6-MUL1352,u-0,s-0
7-MUL1352,s-0,u-7
8-MUL1352,u-7,s-0
9-MUL1352,s-0,u-14
10-MUL1352,u-14,s-0
11-MUL1352,s-0,u-0
12-MUL1352,u-0,s-0
13-MUL1352,s-0,u-7
14-MUL1352,u-7,s-5
15-MUL1352,s-5,u-7
16-MUL1352,u-7,s-0
17-MUL1352,s-0,u-8
18-MUL1352,u-8,s-24
0-SSNG0134,u-7,s-0
1-SSNG0134,s-0,u-7
2-SSNG0134,u-7,s-0
3-SSNG0134,s-0,u-7
4-SSNG0134,u-7,s-0
5-SSNG0134,s-0,u-0
6-SSNG0134,u-0,s-0
7-SSNG0134,s-0,u-0
8-SSNG0134,u-0,s-0
9-SSNG0134,s-0,u-8
10-SSNG0134,u-8,s-24
0-PMUL4760,u-7,s-2
1-PMUL4760,s-2,u-7
2-PMUL4760,u-7,s-0
3-PMUL4760,s-0,u-2
4-PMUL4760,u-2,s-0
5-PMUL4760,s-0,u-7
6-PMUL4760,u-7,s-0
7-PMUL4760,s-0,u-7
8-PMUL4760,u-7,s-0
9-PMUL4760,s-0,u-7
10-PMUL4760,u-7,s-0
11-PMUL4760,s-0,u-29
12-PMUL4760,u-29,s-0
13-PMUL4760,s-0,u-8
14-PMUL4760,u-8,s-24
0-MUL2425,u-7,s-0
1-MUL2425,s-0,u-20
2-MUL2425,u-20,s-0
3-MUL2425,s-0,u-7
4-MUL2425,u-7,s-0
5-MUL2425,s-0,u-7
6-MUL2425,u-7,s-0
7-MUL2425,s-0,u-0
8-MUL2425,u-0,s-0
9-MUL2425,s-0,u-8
10-MUL2425,u-8,s-24
0-PMUL3318,u-7,s-0
1-PMUL3318,s-0,u-7
2-PMUL3318,u-7,s-13
3-PMUL3318,s-13,u-7
4-PMUL3318,u-7,s-0
5-PMUL3318,s-0,u-0
6-PMUL3318,u-0,s-0
7-PMUL3318,s-0,u-7
8-PMUL3318,u-7,s-0
9-PMUL3318,s-0,u-7
10-PMUL3318,u-7,s-0
11-PMUL3318,s-0,u-20
12-PMUL3318,u-20,s-0
13-PMUL3318,s-0,u-7
14-PMUL3318,u-7,s-0
15-PMUL3318,s-0,u-8
16-PMUL3318,u-8,s-24
0-PMUL1733,u-7,s-0
1-PMUL1733,s-0,u-7
2-PMUL1733,u-7,s-0
3-PMUL1733,s-0,u-24
4-PMUL1733,u-24,s-1
5-PMUL1733,s-1,u-29
6-PMUL1733,u-29,s-6
7-PMUL1733,s-6,u-7
8-PMUL1733,u-7,s-0
9-PMUL1733,s-0,u-7
10-PMUL1733,u-7,s-0
11-PMUL1733,s-0,u-7
12-PMUL1733,u-7,s-11
13-PMUL1733,s-11,u-24
14-PMUL1733,u-24,s-0
15-PMUL1733,s-0,u-0
16-PMUL1733,u-0,s-0
17-PMUL1733,s-0,u-8
18-PMUL1733,u-8,s-27
0-SNG0794,u-7,s-0
1-SNG0794,s-0,u-0
2-SNG0794,u-0,s-0
3-SNG0794,s-0,u-8
4-SNG0794,u-8,s-24
0-SNG0193,u-25,s-0
1-SNG0193,s-0,u-7
2-SNG0193,u-7,s-0
3-SNG0193,s-0,u-8
4-SNG0193,u-8,s-24
0-PMUL3235,u-7,s-0
1-PMUL3235,s-0,u-7
2-PMUL3235,u-7,s-0
3-PMUL3235,s-0,u-17
4-PMUL3235,u-17,s-0
5-PMUL3235,s-0,u-7
6-PMUL3235,u-7,s-0
7-PMUL3235,s-0,u-7
8-PMUL3235,u-7,s-0
9-PMUL3235,s-0,u-0
10-PMUL3235,u-0,s-0
11-PMUL3235,s-0,u-19
12-PMUL3235,u-19,s-0
13-PMUL3235,s-0,u-7
14-PMUL3235,u-7,s-0
15-PMUL3235,s-0,u-8
16-PMUL3235,u-8,s-24
0-PMUL2283,u-7,s-0
1-PMUL2283,s-0,u-0
2-PMUL2283,u-0,s-5
3-PMUL2283,s-5,u-0
4-PMUL2283,u-0,s-0
5-PMUL2283,s-0,u-7
6-PMUL2283,u-7,s-0
7-PMUL2283,s-0,u-7
8-PMUL2283,u-7,s-0
9-PMUL2283,s-0,u-7
10-PMUL2283,u-7,s-0
11-PMUL2283,s-0,u-8
12-PMUL2283,u-8,s-15
13-PMUL2283,s-15,u-8
14-PMUL2283,u-8,s-24
0-MUL2632,u-7,s-0
1-MUL2632,s-0,u-7
2-MUL2632,u-7,s-5
3-MUL2632,s-5,u-7
4-MUL2632,u-7,s-0
5-MUL2632,s-0,u-23
6-MUL2632,u-23,s-0
7-MUL2632,s-0,u-7
8-MUL2632,u-7,s-0
9-MUL2632,s-0,u-8
10-MUL2632,u-8,s-24
0-PMUL0168,u-7,s-0
1-PMUL0168,s-0,u-7
2-PMUL0168,u-7,s-0
3-PMUL0168,s-0,u-1
4-PMUL0168,u-1,s-0
5-PMUL0168,s-0,u-4
6-PMUL0168,u-4,s-5
7-PMUL0168,s-5,u-0
8-PMUL0168,u-0,s-0
9-PMUL0168,s-0,u-7
10-PMUL0168,u-7,s-13
11-PMUL0168,s-13,u-7
12-PMUL0168,u-7,s-0
13-PMUL0168,s-0,u-7
14-PMUL0168,u-7,s-0
15-PMUL0168,s-0,u-7
16-PMUL0168,u-7,s-0
17-PMUL0168,s-0,u-1
18-PMUL0168,u-1,s-15
0-MUL1190,u-7,s-0
1-MUL1190,s-0,u-0
2-MUL1190,u-0,s-0
3-MUL1190,s-0,u-7
4-MUL1190,u-7,s-0
5-MUL1190,s-0,u-7
6-MUL1190,u-7,s-7
7-MUL1190,s-7,u-7
8-MUL1190,u-7,s-17
0-MUL2369,u-7,s-0
1-MUL2369,s-0,u-7
2-MUL2369,u-7,s-0
3-MUL2369,s-0,u-7
4-MUL2369,u-7,s-0
5-MUL2369,s-0,u-7
6-MUL2369,u-7,s-0
7-MUL2369,s-0,u-20
8-MUL2369,u-20,s-0
9-MUL2369,s-0,u-7
10-MUL2369,u-7,s-0
11-MUL2369,s-0,u-7
12-MUL2369,u-7,s-0
13-MUL2369,s-0,u-7
14-MUL2369,u-7,s-0
15-MUL2369,s-0,u-8
16-MUL2369,u-8,s-24
0-SNG1163,u-7,s-2
1-SNG1163,s-2,u-7
2-SNG1163,u-7,s-3
3-SNG1163,s-3,u-7
4-SNG1163,u-7,s-0
5-SNG1163,s-0,u-8
6-SNG1163,u-8,s-27
0-PMUL0259,u-7,s-0
1-PMUL0259,s-0,u-0
2-PMUL0259,u-0,s-0
3-PMUL0259,s-0,u-7
4-PMUL0259,u-7,s-0
5-PMUL0259,s-0,u-7
6-PMUL0259,u-7,s-0
7-PMUL0259,s-0,u-7
8-PMUL0259,u-7,s-0
9-PMUL0259,s-0,u-7
10-PMUL0259,u-7,s-0
11-PMUL0259,s-0,u-8
12-PMUL0259,u-8,s-19
0-PMUL3953,u-7,s-2
1-PMUL3953,s-2,u-7
2-PMUL3953,u-7,s-12
3-PMUL3953,s-12,u-7
4-PMUL3953,u-7,s-0
5-PMUL3953,s-0,u-29
6-PMUL3953,u-29,s-6
7-PMUL3953,s-6,u-7
8-PMUL3953,u-7,s-0
9-PMUL3953,s-0,u-8
10-PMUL3953,u-8,s-0
11-PMUL3953,s-0,u-0
12-PMUL3953,u-0,s-0
13-PMUL3953,s-0,u-9
14-PMUL3953,u-9,s-24
0-MUL0868,u-7,s-0
1-MUL0868,s-0,u-15
2-MUL0868,u-15,s-0
3-MUL0868,s-0,u-0
4-MUL0868,u-0,s-0
5-MUL0868,s-0,u-30
6-MUL0868,u-30,s-8
7-MUL0868,s-8,u-7
8-MUL0868,u-7,s-8
9-MUL0868,s-8,u-8
10-MUL0868,u-8,s-15
11-MUL0868,s-15,u-8
12-MUL0868,u-8,s-24
0-MUL2073,u-7,s-0
1-MUL2073,s-0,u-7
2-MUL2073,u-7,s-0
3-MUL2073,s-0,u-7
4-MUL2073,u-7,s-0
5-MUL2073,s-0,u-7
6-MUL2073,u-7,s-0
7-MUL2073,s-0,u-0
8-MUL2073,u-0,s-0
9-MUL2073,s-0,u-7
10-MUL2073,u-7,s-0
11-MUL2073,s-0,u-7
12-MUL2073,u-7,s-0
13-MUL2073,s-0,u-4
14-MUL2073,u-4,s-0
15-MUL2073,s-0,u-8
16-MUL2073,u-8,s-24
0-MUL0184,u-7,s-0
1-MUL0184,s-0,u-0
2-MUL0184,u-0,s-0
3-MUL0184,s-0,u-7
4-MUL0184,u-7,s-0
5-MUL0184,s-0,u-7
6-MUL0184,u-7,s-0
7-MUL0184,s-0,u-7
8-MUL0184,u-7,s-0
9-MUL0184,s-0,u-0
10-MUL0184,u-0,s-0
11-MUL0184,s-0,u-7
12-MUL0184,u-7,s-3
13-MUL0184,s-3,u-7
14-MUL0184,u-7,s-0
15-MUL0184,s-0,u-8
16-MUL0184,u-8,s-15
17-MUL0184,s-15,u-8
18-MUL0184,u-8,s-16
19-MUL0184,s-16,u-8
20-MUL0184,u-8,s-24
0-SSNG0306,u-7,s-0
1-SSNG0306,s-0,u-7
2-SSNG0306,u-7,s-0
3-SSNG0306,s-0,u-0
4-SSNG0306,u-0,s-0
5-SSNG0306,s-0,u-7
6-SSNG0306,u-7,s-0
7-SSNG0306,s-0,u-8
8-SSNG0306,u-8,s-24
0-MUL0832,u-7,s-0
1-MUL0832,s-0,u-7
2-MUL0832,u-7,s-0
3-MUL0832,s-0,u-0
4-MUL0832,u-0,s-0
5-MUL0832,s-0,u-7
6-MUL0832,u-7,s-0
7-MUL0832,s-0,u-7
8-MUL0832,u-7,s-7
9-MUL0832,s-7,u-7
10-MUL0832,u-7,s-0
11-MUL0832,s-0,u-7
12-MUL0832,u-7,s-0
13-MUL0832,s-0,u-7
14-MUL0832,u-7,s-0
15-MUL0832,s-0,u-8
16-MUL0832,u-8,s-18
0-SNG02325,u-26,s-0
1-SNG02325,s-0,u-8
2-SNG02325,u-8,s-24
0-SSNG0290,u-7,s-0
1-SSNG0290,s-0,u-15
2-SSNG0290,u-15,s-0
0-SSNG0313,u-7,s-0
1-SSNG0313,s-0,u-7
2-SSNG0313,u-7,s-0
3-SSNG0313,s-0,u-0
4-SSNG0313,u-0,s-0
5-SSNG0313,s-0,u-0
6-SSNG0313,u-0,s-0
7-SSNG0313,s-0,u-0
8-SSNG0313,u-0,s-0
9-SSNG0313,s-0,u-7
10-SSNG0313,u-7,s-0
11-SSNG0313,s-0,u-8
12-SSNG0313,u-8,s-24
0-MUL1577,u-7,s-0
1-MUL1577,s-0,u-7
2-MUL1577,u-7,s-0
3-MUL1577,s-0,u-0
4-MUL1577,u-0,s-0
5-MUL1577,s-0,u-7
6-MUL1577,u-7,s-0
7-MUL1577,s-0,u-7
8-MUL1577,u-7,s-0
9-MUL1577,s-0,u-8
10-MUL1577,u-8,s-24
0-PMUL3832,u-7,s-2
1-PMUL3832,s-2,u-31
2-PMUL3832,u-31,s-0
3-PMUL3832,s-0,u-7
4-PMUL3832,u-7,s-0
5-PMUL3832,s-0,u-7
6-PMUL3832,u-7,s-0
7-PMUL3832,s-0,u-23
8-PMUL3832,u-23,s-0
9-PMUL3832,s-0,u-7
10-PMUL3832,u-7,s-0
11-PMUL3832,s-0,u-7
12-PMUL3832,u-7,s-0
13-PMUL3832,s-0,u-7
14-PMUL3832,u-7,s-4
15-PMUL3832,s-4,u-7
16-PMUL3832,u-7,s-0
17-PMUL3832,s-0,u-8
18-PMUL3832,u-8,s-24
0-PMUL4212,u-7,s-14
1-PMUL4212,s-14,u-7
2-PMUL4212,u-7,s-12
3-PMUL4212,s-12,u-15
4-PMUL4212,u-15,s-0
5-PMUL4212,s-0,u-7
6-PMUL4212,u-7,s-0
0-MUL0005,u-7,s-0
1-MUL0005,s-0,u-0
2-MUL0005,u-0,s-0
3-MUL0005,s-0,u-7
4-MUL0005,u-7,s-0
5-MUL0005,s-0,u-7
6-MUL0005,u-7,s-0
7-MUL0005,s-0,u-7
8-MUL0005,u-7,s-0
9-MUL0005,s-0,u-7
10-MUL0005,u-7,s-0
11-MUL0005,s-0,u-7
12-MUL0005,u-7,s-0
13-MUL0005,s-0,u-7
14-MUL0005,u-7,s-0
15-MUL0005,s-0,u-8
16-MUL0005,u-8,s-21
0-MUL1017,u-7,s-0
1-MUL1017,s-0,u-7
2-MUL1017,u-7,s-0
3-MUL1017,s-0,u-7
4-MUL1017,u-7,s-0
5-MUL1017,s-0,u-7
6-MUL1017,u-7,s-0
7-MUL1017,s-0,u-7
8-MUL1017,u-7,s-0
9-MUL1017,s-0,u-0
10-MUL1017,u-0,s-0
11-MUL1017,s-0,u-11
12-MUL1017,u-11,s-15
13-MUL1017,s-15,u-8
14-MUL1017,u-8,s-16
0-MUL0037,u-7,s-0
1-MUL0037,s-0,u-0
2-MUL0037,u-0,s-0
3-MUL0037,s-0,u-0
4-MUL0037,u-0,s-0
5-MUL0037,s-0,u-8
6-MUL0037,u-8,s-24
7-MUL0037,s-24,u-7
8-MUL0037,u-7,s-0
9-MUL0037,s-0,u-7
10-MUL0037,u-7,s-0
11-MUL0037,s-0,u-7
12-MUL0037,u-7,s-0
13-MUL0037,s-0,u-7
14-MUL0037,u-7,s-0
15-MUL0037,s-0,u-8
16-MUL0037,u-8,s-24
0-SNG02026,u-7,s-0
1-SNG02026,s-0,u-18
2-SNG02026,u-18,s-2
3-SNG02026,s-2,u-7
4-SNG02026,u-7,s-12
5-SNG02026,s-12,u-4
6-SNG02026,u-4,s-0
7-SNG02026,s-0,u-0
8-SNG02026,u-0,s-0
9-SNG02026,s-0,u-8
10-SNG02026,u-8,s-24
0-PMUL2723,u-7,s-0
1-PMUL2723,s-0,u-7
2-PMUL2723,u-7,s-0
3-PMUL2723,s-0,u-24
4-PMUL2723,u-24,s-0
5-PMUL2723,s-0,u-7
6-PMUL2723,u-7,s-0
7-PMUL2723,s-0,u-7
8-PMUL2723,u-7,s-0
9-PMUL2723,s-0,u-7
10-PMUL2723,u-7,s-13
11-PMUL2723,s-13,u-7
12-PMUL2723,u-7,s-0
13-PMUL2723,s-0,u-7
14-PMUL2723,u-7,s-0
15-PMUL2723,s-0,u-22
16-PMUL2723,u-22,s-0
17-PMUL2723,s-0,u-7
18-PMUL2723,u-7,s-0
19-PMUL2723,s-0,u-7
20-PMUL2723,u-7,s-14
21-PMUL2723,s-14,u-7
22-PMUL2723,u-7,s-0
23-PMUL2723,s-0,u-7
24-PMUL2723,u-7,s-0
25-PMUL2723,s-0,u-12
26-PMUL2723,u-12,s-25
0-PMUL0231,u-7,s-0
1-PMUL0231,s-0,u-0
2-PMUL0231,u-0,s-0
3-PMUL0231,s-0,u-7
4-PMUL0231,u-7,s-0
5-PMUL0231,s-0,u-7
6-PMUL0231,u-7,s-0
7-PMUL0231,s-0,u-7
8-PMUL0231,u-7,s-0
9-PMUL0231,s-0,u-7
10-PMUL0231,u-7,s-2
11-PMUL0231,s-2,u-7
12-PMUL0231,u-7,s-3
13-PMUL0231,s-3,u-7
14-PMUL0231,u-7,s-0
15-PMUL0231,s-0,u-8
16-PMUL0231,u-8,s-24
0-MUL1611,u-7,s-2
1-MUL1611,s-2,u-7
2-MUL1611,u-7,s-1
3-MUL1611,s-1,u-2
4-MUL1611,u-2,s-0
5-MUL1611,s-0,u-0
6-MUL1611,u-0,s-0
7-MUL1611,s-0,u-7
8-MUL1611,u-7,s-0
9-MUL1611,s-0,u-7
10-MUL1611,u-7,s-0
11-MUL1611,s-0,u-8
12-MUL1611,u-8,s-24
0-MUL2255,u-7,s-2
1-MUL2255,s-2,u-7
2-MUL2255,u-7,s-0
3-MUL2255,s-0,u-7
4-MUL2255,u-7,s-0
5-MUL2255,s-0,u-29
6-MUL2255,u-29,s-0
7-MUL2255,s-0,u-7
8-MUL2255,u-7,s-0
9-MUL2255,s-0,u-7
10-MUL2255,u-7,s-0
11-MUL2255,s-0,u-7
12-MUL2255,u-7,s-0
13-MUL2255,s-0,u-7
14-MUL2255,u-7,s-0
15-MUL2255,s-0,u-8
16-MUL2255,u-8,s-24
0-MUL2614,u-7,s-0
1-MUL2614,s-0,u-7
2-MUL2614,u-7,s-0
3-MUL2614,s-0,u-7
4-MUL2614,u-7,s-0
5-MUL2614,s-0,u-7
6-MUL2614,u-7,s-0
7-MUL2614,s-0,u-7
8-MUL2614,u-7,s-0
9-MUL2614,s-0,u-7
10-MUL2614,u-7,s-0
11-MUL2614,s-0,u-7
12-MUL2614,u-7,s-0
13-MUL2614,s-0,u-7
14-MUL2614,u-7,s-0
15-MUL2614,s-0,u-8
16-MUL2614,u-8,s-21
0-PMUL1914,u-7,s-15
1-PMUL1914,s-15,u-7
2-PMUL1914,u-7,s-0
3-PMUL1914,s-0,u-7
4-PMUL1914,u-7,s-0
5-PMUL1914,s-0,u-7
6-PMUL1914,u-7,s-0
7-PMUL1914,s-0,u-7
8-PMUL1914,u-7,s-0
9-PMUL1914,s-0,u-0
10-PMUL1914,u-0,s-0
11-PMUL1914,s-0,u-7
12-PMUL1914,u-7,s-0
13-PMUL1914,s-0,u-18
14-PMUL1914,u-18,s-0
15-PMUL1914,s-0,u-0
16-PMUL1914,u-0,s-0
17-PMUL1914,s-0,u-7
18-PMUL1914,u-7,s-0
19-PMUL1914,s-0,u-0
20-PMUL1914,u-0,s-0
21-PMUL1914,s-0,u-8
22-PMUL1914,u-8,s-15
23-PMUL1914,s-15,u-8
24-PMUL1914,u-8,s-19
0-MUL1980,u-30,s-14
1-MUL1980,s-14,u-7
2-MUL1980,u-7,s-8
3-MUL1980,s-8,u-7
4-MUL1980,u-7,s-0
5-MUL1980,s-0,u-7
6-MUL1980,u-7,s-0
7-MUL1980,s-0,u-0
8-MUL1980,u-0,s-0
9-MUL1980,s-0,u-8
10-MUL1980,u-8,s-19
0-MUL0421,u-7,s-0
1-MUL0421,s-0,u-7
2-MUL0421,u-7,s-0
3-MUL0421,s-0,u-7
4-MUL0421,u-7,s-0
5-MUL0421,s-0,u-7
6-MUL0421,u-7,s-0
7-MUL0421,s-0,u-0
8-MUL0421,u-0,s-0
9-MUL0421,s-0,u-8
10-MUL0421,u-8,s-24
0-SNG01399,u-25,s-0
1-SNG01399,s-0,u-7
2-SNG01399,u-7,s-0
3-SNG01399,s-0,u-8
4-SNG01399,u-8,s-15
0-SNG01310,u-7,s-2
1-SNG01310,s-2,u-7
2-SNG01310,u-7,s-0
3-SNG01310,s-0,u-7
4-SNG01310,u-7,s-0
5-SNG01310,s-0,u-10
6-SNG01310,u-10,s-24
0-PMUL3206,u-15,s-0
1-PMUL3206,s-0,u-7
2-PMUL3206,u-7,s-0
3-PMUL3206,s-0,u-7
4-PMUL3206,u-7,s-0
5-PMUL3206,s-0,u-7
6-PMUL3206,u-7,s-0
7-PMUL3206,s-0,u-0
8-PMUL3206,u-0,s-0
0-PMUL4138,u-7,s-0
1-PMUL4138,s-0,u-7
2-PMUL4138,u-7,s-8
3-PMUL4138,s-8,u-16
4-PMUL4138,u-16,s-0
5-PMUL4138,s-0,u-7
6-PMUL4138,u-7,s-0
7-PMUL4138,s-0,u-7
8-PMUL4138,u-7,s-0
9-PMUL4138,s-0,u-7
10-PMUL4138,u-7,s-4
11-PMUL4138,s-4,u-7
12-PMUL4138,u-7,s-0
13-PMUL4138,s-0,u-18
14-PMUL4138,u-18,s-0
15-PMUL4138,s-0,u-7
16-PMUL4138,u-7,s-0
17-PMUL4138,s-0,u-8
18-PMUL4138,u-8,s-24
0-PMUL0381,u-7,s-0
1-PMUL0381,s-0,u-0
2-PMUL0381,u-0,s-0
3-PMUL0381,s-0,u-7
4-PMUL0381,u-7,s-0
5-PMUL0381,s-0,u-7
6-PMUL0381,u-7,s-0
7-PMUL0381,s-0,u-0
8-PMUL0381,u-0,s-0
9-PMUL0381,s-0,u-0
10-PMUL0381,u-0,s-0
11-PMUL0381,s-0,u-7
12-PMUL0381,u-7,s-0
13-PMUL0381,s-0,u-7
14-PMUL0381,u-7,s-0
15-PMUL0381,s-0,u-8
16-PMUL0381,u-8,s-15
0-PMUL4114,u-7,s-0
1-PMUL4114,s-0,u-31
2-PMUL4114,u-31,s-0
3-PMUL4114,s-0,u-0
4-PMUL4114,u-0,s-5
5-PMUL4114,s-5,u-7
6-PMUL4114,u-7,s-0
7-PMUL4114,s-0,u-7
8-PMUL4114,u-7,s-0
9-PMUL4114,s-0,u-7
10-PMUL4114,u-7,s-0
11-PMUL4114,s-0,u-7
12-PMUL4114,u-7,s-12
13-PMUL4114,s-12,u-20
14-PMUL4114,u-20,s-0
15-PMUL4114,s-0,u-6
16-PMUL4114,u-6,s-0
17-PMUL4114,s-0,u-0
18-PMUL4114,u-0,s-0
19-PMUL4114,s-0,u-7
20-PMUL4114,u-7,s-0
21-PMUL4114,s-0,u-8
22-PMUL4114,u-8,s-24
0-SSNG0363,u-7,s-13
1-SSNG0363,s-13,u-0
2-SSNG0363,u-0,s-0
3-SSNG0363,s-0,u-7
4-SSNG0363,u-7,s-15
5-SSNG0363,s-15,u-7
6-SSNG0363,u-7,s-0
7-SSNG0363,s-0,u-7
8-SSNG0363,u-7,s-0
9-SSNG0363,s-0,u-0
10-SSNG0363,u-0,s-0
11-SSNG0363,s-0,u-12
12-SSNG0363,u-12,s-17
0-MUL0808,u-7,s-0
1-MUL0808,s-0,u-7
2-MUL0808,u-7,s-0
3-MUL0808,s-0,u-7
4-MUL0808,u-7,s-0
5-MUL0808,s-0,u-7
6-MUL0808,u-7,s-0
7-MUL0808,s-0,u-19
8-MUL0808,u-19,s-0
9-MUL0808,s-0,u-7
10-MUL0808,u-7,s-0
11-MUL0808,s-0,u-7
12-MUL0808,u-7,s-0
13-MUL0808,s-0,u-8
14-MUL0808,u-8,s-15
15-MUL0808,s-15,u-8
16-MUL0808,u-8,s-21
0-PMUL2579,u-7,s-0
1-PMUL2579,s-0,u-23
2-PMUL2579,u-23,s-0
3-PMUL2579,s-0,u-7
4-PMUL2579,u-7,s-0
5-PMUL2579,s-0,u-7
6-PMUL2579,u-7,s-7
7-PMUL2579,s-7,u-7
8-PMUL2579,u-7,s-0
9-PMUL2579,s-0,u-7
10-PMUL2579,u-7,s-0
11-PMUL2579,s-0,u-7
12-PMUL2579,u-7,s-0
13-PMUL2579,s-0,u-0
14-PMUL2579,u-0,s-0
15-PMUL2579,s-0,u-7
16-PMUL2579,u-7,s-0
17-PMUL2579,s-0,u-7
18-PMUL2579,u-7,s-0
19-PMUL2579,s-0,u-8
20-PMUL2579,u-8,s-19
0-SNG1152,u-7,s-0
1-SNG1152,s-0,u-8
2-SNG1152,u-8,s-15
0-SSNG0128,u-7,s-0
1-SSNG0128,s-0,u-0
2-SSNG0128,u-0,s-0
