utterance_id,Source,Target
12-SNG02251,u-70,s-27
13-SNG02251,s-27,u-24
14-SNG02251,u-24,s-52
0-SNG1108,u-31,s-1
1-SNG1108,s-1,u-20
2-SNG1108,u-20,s-54
3-SNG1108,s-54,u-15
4-SNG1108,u-15,s-34
5-SNG1108,s-34,u-57
6-SNG1108,u-57,s-57
7-SNG1108,s-57,u-57
8-SNG1108,u-57,s-54
0-PMUL3296,u-77,s-2
1-PMUL3296,s-2,u-1
2-PMUL3296,u-1,s-68
3-PMUL3296,s-68,u-1
4-PMUL3296,u-1,s-62
5-PMUL3296,s-62,u-80
6-PMUL3296,u-80,s-66
7-PMUL3296,s-66,u-49
8-PMUL3296,u-49,s-30
9-PMUL3296,s-30,u-45
10-PMUL3296,u-45,s-1
0-MUL2437,u-5,s-1
1-MUL2437,s-1,u-23
2-MUL2437,u-23,s-57
3-MUL2437,s-57,u-5
4-MUL2437,u-5,s-31
5-MUL2437,s-31,u-66
6-MUL2437,u-66,s-13
7-MUL2437,s-13,u-35
8-MUL2437,u-35,s-39
9-MUL2437,s-39,u-51
10-MUL2437,u-51,s-66
0-PMUL0811,u-70,s-0
1-PMUL0811,s-0,u-38
2-PMUL0811,u-38,s-66
3-PMUL0811,s-66,u-53
4-PMUL0811,u-53,s-57
5-PMUL0811,s-57,u-8
6-PMUL0811,u-8,s-66
7-PMUL0811,s-66,u-51
8-PMUL0811,u-51,s-50
9-PMUL0811,s-50,u-63
10-PMUL0811,u-63,s-1
11-PMUL0811,s-1,u-78
12-PMUL0811,u-78,s-66
13-PMUL0811,s-66,u-22
14-PMUL0811,u-22,s-0
15-PMUL0811,s-0,u-7
16-PMUL0811,u-7,s-66
17-PMUL0811,s-66,u-59
18-PMUL0811,u-59,s-12
0-MUL1196,u-53,s-22
1-MUL1196,s-22,u-2
2-MUL1196,u-2,s-42
3-MUL1196,s-42,u-0
4-MUL1196,u-0,s-46
5-MUL1196,s-46,u-57
6-MUL1196,u-57,s-62
7-MUL1196,s-62,u-47
8-MUL1196,u-47,s-55
0-SNG0141,u-38,s-61
1-SNG0141,s-61,u-57
2-SNG0141,u-57,s-66
3-SNG0141,s-66,u-70
4-SNG0141,u-70,s-15
5-SNG0141,s-15,u-7
6-SNG0141,u-7,s-40
7-SNG0141,s-40,u-82
8-SNG0141,u-82,s-47
0-PMUL2726,u-7,s-33
1-PMUL2726,s-33,u-31
2-PMUL2726,u-31,s-32
3-PMUL2726,s-32,u-53
4-PMUL2726,u-53,s-66
5-PMUL2726,s-66,u-68
6-PMUL2726,u-68,s-0
7-PMUL2726,s-0,u-23
8-PMUL2726,u-23,s-54
9-PMUL2726,s-54,u-2
10-PMUL2726,u-2,s-32
11-PMUL2726,s-32,u-28
12-PMUL2726,u-28,s-35
13-PMUL2726,s-35,u-15
14-PMUL2726,u-15,s-31
15-PMUL2726,s-31,u-9
16-PMUL2726,u-9,s-66
0-MUL0999,u-19,s-27
1-MUL0999,s-27,u-53
2-MUL0999,u-53,s-5
3-MUL0999,s-5,u-70
4-MUL0999,u-70,s-54
5-MUL0999,s-54,u-35
6-MUL0999,u-35,s-12
7-MUL0999,s-12,u-23
8-MUL0999,u-23,s-25
9-MUL0999,s-25,u-15
10-MUL0999,u-15,s-57
0-PMUL2564,u-63,s-66
1-PMUL2564,s-66,u-77
2-PMUL2564,u-77,s-1
3-PMUL2564,s-1,u-0
4-PMUL2564,u-0,s-27
5-PMUL2564,s-27,u-22
6-PMUL2564,u-22,s-20
7-PMUL2564,s-20,u-18
8-PMUL2564,u-18,s-66
9-PMUL2564,s-66,u-77
10-PMUL2564,u-77,s-42
11-PMUL2564,s-42,u-57
12-PMUL2564,u-57,s-57
13-PMUL2564,s-57,u-10
14-PMUL2564,u-10,s-62
0-SNG0634,u-28,s-37
1-SNG0634,s-37,u-25
2-SNG0634,u-25,s-57
3-SNG0634,s-57,u-48
4-SNG0634,u-48,s-53
0-MUL2444,u-43,s-54
1-MUL2444,s-54,u-57
2-MUL2444,u-57,s-5
3-MUL2444,s-5,u-57
4-MUL2444,u-57,s-57
5-MUL2444,s-57,u-57
6-MUL2444,u-57,s-42
7-MUL2444,s-42,u-13
8-MUL2444,u-13,s-30
9-MUL2444,s-30,u-58
10-MUL2444,u-58,s-46
11-MUL2444,s-46,u-74
12-MUL2444,u-74,s-32
13-MUL2444,s-32,u-28
14-MUL2444,u-28,s-62
15-MUL2444,s-62,u-57
16-MUL2444,u-57,s-25
17-MUL2444,s-25,u-14
18-MUL2444,u-14,s-66
0-PMUL2243,u-63,s-39
1-PMUL2243,s-39,u-77
2-PMUL2243,u-77,s-46
3-PMUL2243,s-46,u-22
4-PMUL2243,u-22,s-70
5-PMUL2243,s-70,u-38
6-PMUL2243,u-38,s-1
7-PMUL2243,s-1,u-77
8-PMUL2243,u-77,s-1
9-PMUL2243,s-1,u-54
10-PMUL2243,u-54,s-55
11-PMUL2243,s-55,u-0
12-PMUL2243,u-0,s-1
13-PMUL2243,s-1,u-65
14-PMUL2243,u-65,s-55
15-PMUL2243,s-55,u-2
16-PMUL2243,u-2,s-58
0-PMUL0395,u-2,s-53
1-PMUL0395,s-53,u-80
2-PMUL0395,u-80,s-1
3-PMUL0395,s-1,u-69
4-PMUL0395,u-69,s-54
5-PMUL0395,s-54,u-69
6-PMUL0395,u-69,s-43
7-PMUL0395,s-43,u-74
8-PMUL0395,u-74,s-32
9-PMUL0395,s-32,u-68
10-PMUL0395,u-68,s-66
11-PMUL0395,s-66,u-20
12-PMUL0395,u-20,s-38
13-PMUL0395,s-38,u-28
14-PMUL0395,u-28,s-45
15-PMUL0395,s-45,u-28
16-PMUL0395,u-28,s-66
17-PMUL0395,s-66,u-35
18-PMUL0395,u-35,s-1
19-PMUL0395,s-1,u-35
20-PMUL0395,u-35,s-0
0-MUL2524,u-73,s-57
1-MUL2524,s-57,u-53
2-MUL2524,u-53,s-26
3-MUL2524,s-26,u-20
4-MUL2524,u-20,s-1
5-MUL2524,s-1,u-26
6-MUL2524,u-26,s-1
7-MUL2524,s-1,u-14
8-MUL2524,u-14,s-34
9-MUL2524,s-34,u-58
10-MUL2524,u-58,s-13
11-MUL2524,s-13,u-64
12-MUL2524,u-64,s-1
13-MUL2524,s-1,u-77
14-MUL2524,u-77,s-40
15-MUL2524,s-40,u-57
16-MUL2524,u-57,s-46
17-MUL2524,s-46,u-78
18-MUL2524,u-78,s-63
19-MUL2524,s-63,u-4
20-MUL2524,u-4,s-7
21-MUL2524,s-7,u-35
22-MUL2524,u-35,s-1
23-MUL2524,s-1,u-81
24-MUL2524,u-81,s-30
0-SNG1156,u-72,s-54
1-SNG1156,s-54,u-0
2-SNG1156,u-0,s-54
3-SNG1156,s-54,u-57
4-SNG1156,u-57,s-54
0-MUL0679,u-0,s-34
1-MUL0679,s-34,u-79
2-MUL0679,u-79,s-25
3-MUL0679,s-25,u-70
4-MUL0679,u-70,s-55
5-MUL0679,s-55,u-25
6-MUL0679,u-25,s-61
7-MUL0679,s-61,u-2
8-MUL0679,u-2,s-41
9-MUL0679,s-41,u-47
10-MUL0679,u-47,s-38
11-MUL0679,s-38,u-28
12-MUL0679,u-28,s-1
13-MUL0679,s-1,u-57
14-MUL0679,u-57,s-0
15-MUL0679,s-0,u-5
16-MUL0679,u-5,s-48
17-MUL0679,s-48,u-47
18-MUL0679,u-47,s-62
19-MUL0679,s-62,u-70
20-MUL0679,u-70,s-68
21-MUL0679,s-68,u-53
22-MUL0679,u-53,s-61
23-MUL0679,s-61,u-20
24-MUL0679,u-20,s-57
0-PMUL3508,u-70,s-57
1-PMUL3508,s-57,u-13
2-PMUL3508,u-13,s-69
3-PMUL3508,s-69,u-44
4-PMUL3508,u-44,s-1
5-PMUL3508,s-1,u-23
6-PMUL3508,u-23,s-4
7-PMUL3508,s-4,u-77
8-PMUL3508,u-77,s-54
9-PMUL3508,s-54,u-57
10-PMUL3508,u-57,s-30
11-PMUL3508,s-30,u-70
12-PMUL3508,u-70,s-0
0-SNG01768,u-68,s-57
1-SNG01768,s-57,u-20
2-SNG01768,u-20,s-21
3-SNG01768,s-21,u-57
4-SNG01768,u-57,s-41
5-SNG01768,s-41,u-48
6-SNG01768,u-48,s-38
7-SNG01768,s-38,u-70
8-SNG01768,u-70,s-46
9-SNG01768,s-46,u-63
10-SNG01768,u-63,s-1
0-PMUL4940,u-30,s-57
1-PMUL4940,s-57,u-49
2-PMUL4940,u-49,s-57
3-PMUL4940,s-57,u-53
4-PMUL4940,u-53,s-13
5-PMUL4940,s-13,u-8
6-PMUL4940,u-8,s-1
7-PMUL4940,s-1,u-35
8-PMUL4940,u-35,s-32
9-PMUL4940,s-32,u-56
10-PMUL4940,u-56,s-1
11-PMUL4940,s-1,u-70
12-PMUL4940,u-70,s-1
0-SNG0203,u-13,s-32
1-SNG0203,s-32,u-18
2-SNG0203,u-18,s-62
3-SNG0203,s-62,u-15
4-SNG0203,u-15,s-66
0-SNG02099,u-4,s-61
1-SNG02099,s-61,u-35
2-SNG02099,u-35,s-57
3-SNG02099,s-57,u-70
4-SNG02099,u-70,s-66
0-SNG1339,u-26,s-46
1-SNG1339,s-46,u-38
2-SNG1339,u-38,s-71
3-SNG1339,s-71,u-59
4-SNG1339,u-59,s-0
5-SNG1339,s-0,u-78
6-SNG1339,u-78,s-46
7-SNG1339,s-46,u-70
8-SNG1339,u-70,s-7
9-SNG1339,s-7,u-77
10-SNG1339,u-77,s-1
0-PMUL2268,u-20,s-57
1-PMUL2268,s-57,u-14
2-PMUL2268,u-14,s-61
3-PMUL2268,s-61,u-20
4-PMUL2268,u-20,s-1
5-PMUL2268,s-1,u-40
6-PMUL2268,u-40,s-59
7-PMUL2268,s-59,u-60
8-PMUL2268,u-60,s-1
9-PMUL2268,s-1,u-58
10-PMUL2268,u-58,s-0
11-PMUL2268,s-0,u-0
12-PMUL2268,u-0,s-57
13-PMUL2268,s-57,u-61
14-PMUL2268,u-61,s-66
15-PMUL2268,s-66,u-56
16-PMUL2268,u-56,s-52
17-PMUL2268,s-52,u-5
18-PMUL2268,u-5,s-1
19-PMUL2268,s-1,u-51
20-PMUL2268,u-51,s-66
21-PMUL2268,s-66,u-57
22-PMUL2268,u-57,s-13
0-PMUL2157,u-14,s-54
1-PMUL2157,s-54,u-18
2-PMUL2157,u-18,s-0
3-PMUL2157,s-0,u-57
4-PMUL2157,u-57,s-66
5-PMUL2157,s-66,u-53
6-PMUL2157,u-53,s-57
7-PMUL2157,s-57,u-74
8-PMUL2157,u-74,s-61
9-PMUL2157,s-61,u-69
10-PMUL2157,u-69,s-23
11-PMUL2157,s-23,u-36
12-PMUL2157,u-36,s-71
0-MUL1252,u-44,s-54
1-MUL1252,s-54,u-15
2-MUL1252,u-15,s-0
3-MUL1252,s-0,u-81
4-MUL1252,u-81,s-39
5-MUL1252,s-39,u-47
6-MUL1252,u-47,s-44
7-MUL1252,s-44,u-28
8-MUL1252,u-28,s-26
9-MUL1252,s-26,u-23
10-MUL1252,u-23,s-57
11-MUL1252,s-57,u-35
12-MUL1252,u-35,s-1
13-MUL1252,s-1,u-48
14-MUL1252,u-48,s-54
15-MUL1252,s-54,u-72
16-MUL1252,u-72,s-34
17-MUL1252,s-34,u-35
18-MUL1252,u-35,s-66
0-PMUL1324,u-31,s-57
1-PMUL1324,s-57,u-53
2-PMUL1324,u-53,s-54
3-PMUL1324,s-54,u-74
4-PMUL1324,u-74,s-20
5-PMUL1324,s-20,u-57
6-PMUL1324,u-57,s-54
7-PMUL1324,s-54,u-2
8-PMUL1324,u-2,s-54
9-PMUL1324,s-54,u-69
10-PMUL1324,u-69,s-47
11-PMUL1324,s-47,u-57
12-PMUL1324,u-57,s-71
13-PMUL1324,s-71,u-70
14-PMUL1324,u-70,s-57
0-SSNG0136,u-70,s-7
1-SSNG0136,s-7,u-1
2-SSNG0136,u-1,s-1
3-SSNG0136,s-1,u-82
4-SSNG0136,u-82,s-27
5-SSNG0136,s-27,u-57
6-SSNG0136,u-57,s-1
0-PMUL4679,u-46,s-4
1-PMUL4679,s-4,u-79
2-PMUL4679,u-79,s-1
3-PMUL4679,s-1,u-10
4-PMUL4679,u-10,s-57
5-PMUL4679,s-57,u-57
6-PMUL4679,u-57,s-57
7-PMUL4679,s-57,u-31
8-PMUL4679,u-31,s-17
9-PMUL4679,s-17,u-57
10-PMUL4679,u-57,s-1
11-PMUL4679,s-1,u-30
12-PMUL4679,u-30,s-0
13-PMUL4679,s-0,u-15
14-PMUL4679,u-15,s-71
0-MUL1389,u-20,s-57
1-MUL1389,s-57,u-53
2-MUL1389,u-53,s-57
3-MUL1389,s-57,u-77
4-MUL1389,u-77,s-69
5-MUL1389,s-69,u-69
6-MUL1389,u-69,s-37
7-MUL1389,s-37,u-75
8-MUL1389,u-75,s-42
9-MUL1389,s-42,u-15
10-MUL1389,u-15,s-57
11-MUL1389,s-57,u-32
12-MUL1389,u-32,s-46
13-MUL1389,s-46,u-23
14-MUL1389,u-23,s-66
15-MUL1389,s-66,u-2
16-MUL1389,u-2,s-18
17-MUL1389,s-18,u-58
18-MUL1389,u-58,s-47
19-MUL1389,s-47,u-70
20-MUL1389,u-70,s-54
0-SNG1220,u-47,s-61
1-SNG1220,s-61,u-20
2-SNG1220,u-20,s-53
3-SNG1220,s-53,u-77
4-SNG1220,u-77,s-66
5-SNG1220,s-66,u-72
6-SNG1220,u-72,s-66
0-MUL1686,u-70,s-37
1-MUL1686,s-37,u-13
2-MUL1686,u-13,s-1
3-MUL1686,s-1,u-18
4-MUL1686,u-18,s-47
5-MUL1686,s-47,u-67
6-MUL1686,u-67,s-66
7-MUL1686,s-66,u-67
8-MUL1686,u-67,s-0
9-MUL1686,s-0,u-23
10-MUL1686,u-23,s-57
11-MUL1686,s-57,u-38
12-MUL1686,u-38,s-43
13-MUL1686,s-43,u-51
14-MUL1686,u-51,s-42
15-MUL1686,s-42,u-5
16-MUL1686,u-5,s-57
0-PMUL0078,u-30,s-7
1-PMUL0078,s-7,u-35
2-PMUL0078,u-35,s-40
3-PMUL0078,s-40,u-51
4-PMUL0078,u-51,s-37
5-PMUL0078,s-37,u-68
6-PMUL0078,u-68,s-45
7-PMUL0078,s-45,u-26
8-PMUL0078,u-26,s-70
9-PMUL0078,s-70,u-15
10-PMUL0078,u-15,s-57
11-PMUL0078,s-57,u-24
12-PMUL0078,u-24,s-61
13-PMUL0078,s-61,u-14
14-PMUL0078,u-14,s-62
15-PMUL0078,s-62,u-72
16-PMUL0078,u-72,s-0
17-PMUL0078,s-0,u-22
18-PMUL0078,u-22,s-1
19-PMUL0078,s-1,u-17
20-PMUL0078,u-17,s-71
0-MUL1385,u-53,s-1
1-MUL1385,s-1,u-48
2-MUL1385,u-48,s-0
3-MUL1385,s-0,u-21
4-MUL1385,u-21,s-57
5-MUL1385,s-57,u-20
6-MUL1385,u-20,s-15
7-MUL1385,s-15,u-31
8-MUL1385,u-31,s-1
9-MUL1385,s-1,u-70
10-MUL1385,u-70,s-1
11-MUL1385,s-1,u-18
12-MUL1385,u-18,s-0
13-MUL1385,s-0,u-61
14-MUL1385,u-61,s-66
0-SNG0208,u-79,s-57
1-SNG0208,s-57,u-63
2-SNG0208,u-63,s-67
0-PMUL3579,u-26,s-25
1-PMUL3579,s-25,u-14
2-PMUL3579,u-14,s-57
3-PMUL3579,s-57,u-32
4-PMUL3579,u-32,s-61
5-PMUL3579,s-61,u-70
6-PMUL3579,u-70,s-71
7-PMUL3579,s-71,u-21
8-PMUL3579,u-21,s-56
9-PMUL3579,s-56,u-57
10-PMUL3579,u-57,s-4
11-PMUL3579,s-4,u-31
12-PMUL3579,u-31,s-47
13-PMUL3579,s-47,u-46
14-PMUL3579,u-46,s-30
0-MUL2353,u-0,s-35
1-MUL2353,s-35,u-65
2-MUL2353,u-65,s-25
3-MUL2353,s-25,u-46
4-MUL2353,u-46,s-1
5-MUL2353,s-1,u-7
6-MUL2353,u-7,s-1
7-MUL2353,s-1,u-26
8-MUL2353,u-26,s-47
9-MUL2353,s-47,u-32
10-MUL2353,u-32,s-33
11-MUL2353,s-33,u-36
12-MUL2353,u-36,s-30
13-MUL2353,s-30,u-79
14-MUL2353,u-79,s-35
15-MUL2353,s-35,u-67
16-MUL2353,u-67,s-58
0-SNG01711,u-57,s-69
1-SNG01711,s-69,u-35
2-SNG01711,u-35,s-61
3-SNG01711,s-61,u-70
4-SNG01711,u-70,s-62
0-SNG01379,u-30,s-46
1-SNG01379,s-46,u-70
2-SNG01379,u-70,s-34
3-SNG01379,s-34,u-77
4-SNG01379,u-77,s-49
5-SNG01379,s-49,u-74
6-SNG01379,u-74,s-34
0-PMUL3885,u-59,s-0
1-PMUL3885,s-0,u-73
2-PMUL3885,u-73,s-66
3-PMUL3885,s-66,u-67
4-PMUL3885,u-67,s-66
5-PMUL3885,s-66,u-6
6-PMUL3885,u-6,s-42
7-PMUL3885,s-42,u-57
8-PMUL3885,u-57,s-1
9-PMUL3885,s-1,u-2
10-PMUL3885,u-2,s-34
11-PMUL3885,s-34,u-9
12-PMUL3885,u-9,s-23
13-PMUL3885,s-23,u-9
14-PMUL3885,u-9,s-38
15-PMUL3885,s-38,u-57
16-PMUL3885,u-57,s-54
17-PMUL3885,s-54,u-58
18-PMUL3885,u-58,s-57
19-PMUL3885,s-57,u-59
20-PMUL3885,u-59,s-9
21-PMUL3885,s-9,u-78
22-PMUL3885,u-78,s-26
0-PMUL4072,u-3,s-9
1-PMUL4072,s-9,u-10
2-PMUL4072,u-10,s-71
3-PMUL4072,s-71,u-63
4-PMUL4072,u-63,s-46
0-PMUL0817,u-31,s-18
1-PMUL0817,s-18,u-63
2-PMUL0817,u-63,s-30
3-PMUL0817,s-30,u-65
4-PMUL0817,u-65,s-57
5-PMUL0817,s-57,u-18
6-PMUL0817,u-18,s-46
7-PMUL0817,s-46,u-57
8-PMUL0817,u-57,s-0
9-PMUL0817,s-0,u-18
10-PMUL0817,u-18,s-4
11-PMUL0817,s-4,u-10
12-PMUL0817,u-10,s-4
0-MUL0668,u-6,s-54
1-MUL0668,s-54,u-31
2-MUL0668,u-31,s-57
3-MUL0668,s-57,u-70
4-MUL0668,u-70,s-44
5-MUL0668,s-44,u-2
6-MUL0668,u-2,s-36
7-MUL0668,s-36,u-59
8-MUL0668,u-59,s-4
9-MUL0668,s-4,u-46
10-MUL0668,u-46,s-1
11-MUL0668,s-1,u-68
12-MUL0668,u-68,s-30
13-MUL0668,s-30,u-30
14-MUL0668,u-30,s-54
15-MUL0668,s-54,u-81
16-MUL0668,u-81,s-42
0-SNG01991,u-57,s-1
1-SNG01991,s-1,u-63
2-SNG01991,u-63,s-46
3-SNG01991,s-46,u-63
4-SNG01991,u-63,s-66
5-SNG01991,s-66,u-79
6-SNG01991,u-79,s-52
0-MUL0152,u-20,s-57
1-MUL0152,s-57,u-34
2-MUL0152,u-34,s-66
3-MUL0152,s-66,u-53
4-MUL0152,u-53,s-25
5-MUL0152,s-25,u-28
6-MUL0152,u-28,s-1
7-MUL0152,s-1,u-28
8-MUL0152,u-28,s-0
9-MUL0152,s-0,u-14
10-MUL0152,u-14,s-29
11-MUL0152,s-29,u-21
12-MUL0152,u-21,s-33
13-MUL0152,s-33,u-38
14-MUL0152,u-38,s-55
15-MUL0152,s-55,u-33
16-MUL0152,u-33,s-57
0-SNG02150,u-59,s-12
1-SNG02150,s-12,u-78
2-SNG02150,u-78,s-50
3-SNG02150,s-50,u-46
4-SNG02150,u-46,s-42
5-SNG02150,s-42,u-57
6-SNG02150,u-57,s-38
7-SNG02150,s-38,u-40
8-SNG02150,u-40,s-66
0-SNG1324,u-71,s-45
1-SNG1324,s-45,u-74
2-SNG1324,u-74,s-62
3-SNG1324,s-62,u-64
4-SNG1324,u-64,s-66
0-SNG0178,u-0,s-39
1-SNG0178,s-39,u-70
2-SNG0178,u-70,s-11
3-SNG0178,s-11,u-56
4-SNG0178,u-56,s-13
5-SNG0178,s-13,u-79
6-SNG0178,u-79,s-30
0-WOZ20571,u-48,s-1
1-WOZ20571,s-1,u-43
2-WOZ20571,u-43,s-0
3-WOZ20571,s-0,u-23
4-WOZ20571,u-23,s-57
5-WOZ20571,s-57,u-79
6-WOZ20571,u-79,s-54
7-WOZ20571,s-54,u-2
8-WOZ20571,u-2,s-55
0-WOZ20491,u-35,s-55
1-WOZ20491,s-55,u-26
2-WOZ20491,u-26,s-61
3-WOZ20491,s-61,u-67
4-WOZ20491,u-67,s-3
5-WOZ20491,s-3,u-59
6-WOZ20491,u-59,s-71
7-WOZ20491,s-71,u-25
8-WOZ20491,u-25,s-57
0-SNG01645,u-57,s-52
1-SNG01645,s-52,u-70
2-SNG01645,u-70,s-57
3-SNG01645,s-57,u-77
4-SNG01645,u-77,s-68
0-SNG01809,u-35,s-57
1-SNG01809,s-57,u-18
2-SNG01809,u-18,s-54
3-SNG01809,s-54,u-80
4-SNG01809,u-80,s-57
5-SNG01809,s-57,u-40
6-SNG01809,u-40,s-66
0-SSNG0278,u-46,s-66
1-SSNG0278,s-66,u-48
2-SSNG0278,u-48,s-15
3-SSNG0278,s-15,u-59
4-SSNG0278,u-59,s-61
5-SSNG0278,s-61,u-0
6-SSNG0278,u-0,s-59
7-SSNG0278,s-59,u-55
8-SSNG0278,u-55,s-40
9-SSNG0278,s-40,u-59
10-SSNG0278,u-59,s-27
11-SSNG0278,s-27,u-20
12-SSNG0278,u-20,s-55
13-SSNG0278,s-55,u-77
14-SSNG0278,u-77,s-12
0-SNG02110,u-39,s-26
1-SNG02110,s-26,u-59
2-SNG02110,u-59,s-66
3-SNG02110,s-66,u-81
4-SNG02110,u-81,s-54
0-PMUL2010,u-78,s-2
1-PMUL2010,s-2,u-70
2-PMUL2010,u-70,s-61
3-PMUL2010,s-61,u-57
4-PMUL2010,u-57,s-40
5-PMUL2010,s-40,u-15
6-PMUL2010,u-15,s-42
7-PMUL2010,s-42,u-2
8-PMUL2010,u-2,s-0
9-PMUL2010,s-0,u-0
10-PMUL2010,u-0,s-62
11-PMUL2010,s-62,u-70
12-PMUL2010,u-70,s-13
13-PMUL2010,s-13,u-78
14-PMUL2010,u-78,s-1
0-SSNG0286,u-9,s-65
1-SSNG0286,s-65,u-18
2-SSNG0286,u-18,s-1
3-SSNG0286,s-1,u-78
4-SSNG0286,u-78,s-57
5-SSNG0286,s-57,u-46
6-SSNG0286,u-46,s-36
7-SSNG0286,s-36,u-4
8-SSNG0286,u-4,s-1
9-SSNG0286,s-1,u-24
10-SSNG0286,u-24,s-57
11-SSNG0286,s-57,u-35
12-SSNG0286,u-35,s-27
13-SSNG0286,s-27,u-32
14-SSNG0286,u-32,s-42
15-SSNG0286,s-42,u-14
16-SSNG0286,u-14,s-39
0-PMUL0461,u-59,s-45
1-PMUL0461,s-45,u-75
2-PMUL0461,u-75,s-62
3-PMUL0461,s-62,u-10
4-PMUL0461,u-10,s-52
5-PMUL0461,s-52,u-20
6-PMUL0461,u-20,s-31
7-PMUL0461,s-31,u-48
8-PMUL0461,u-48,s-0
9-PMUL0461,s-0,u-35
10-PMUL0461,u-35,s-34
11-PMUL0461,s-34,u-28
12-PMUL0461,u-28,s-53
13-PMUL0461,s-53,u-23
14-PMUL0461,u-23,s-57
0-PMUL3703,u-2,s-55
1-PMUL3703,s-55,u-35
2-PMUL3703,u-35,s-27
3-PMUL3703,s-27,u-60
4-PMUL3703,u-60,s-12
5-PMUL3703,s-12,u-78
6-PMUL3703,u-78,s-71
7-PMUL3703,s-71,u-70
8-PMUL3703,u-70,s-36
9-PMUL3703,s-36,u-57
10-PMUL3703,u-57,s-71
0-PMUL3250,u-57,s-4
1-PMUL3250,s-4,u-66
2-PMUL3250,u-66,s-34
3-PMUL3250,s-34,u-33
4-PMUL3250,u-33,s-55
5-PMUL3250,s-55,u-70
6-PMUL3250,u-70,s-57
7-PMUL3250,s-57,u-2
8-PMUL3250,u-2,s-7
9-PMUL3250,s-7,u-18
10-PMUL3250,u-18,s-8
11-PMUL3250,s-8,u-48
12-PMUL3250,u-48,s-9
13-PMUL3250,s-9,u-15
14-PMUL3250,u-15,s-20
0-SNG1124,u-57,s-26
1-SNG1124,s-26,u-14
2-SNG1124,u-14,s-38
3-SNG1124,s-38,u-70
4-SNG1124,u-70,s-1
5-SNG1124,s-1,u-20
6-SNG1124,u-20,s-66
7-SNG1124,s-66,u-57
8-SNG1124,u-57,s-50
0-SNG02087,u-2,s-9
1-SNG02087,s-9,u-54
2-SNG02087,u-54,s-31
3-SNG02087,s-31,u-2
4-SNG02087,u-2,s-22
5-SNG02087,s-22,u-23
6-SNG02087,u-23,s-54
7-SNG02087,s-54,u-59
8-SNG02087,u-59,s-37
0-MUL0887,u-54,s-41
1-MUL0887,s-41,u-65
2-MUL0887,u-65,s-0
3-MUL0887,s-0,u-72
4-MUL0887,u-72,s-46
5-MUL0887,s-46,u-1
6-MUL0887,u-1,s-66
7-MUL0887,s-66,u-1
8-MUL0887,u-1,s-61
9-MUL0887,s-61,u-22
10-MUL0887,u-22,s-20
11-MUL0887,s-20,u-26
12-MUL0887,u-26,s-57
0-PMUL1224,u-70,s-1
1-PMUL1224,s-1,u-57
2-PMUL1224,u-57,s-1
3-PMUL1224,s-1,u-18
4-PMUL1224,u-18,s-0
5-PMUL1224,s-0,u-54
6-PMUL1224,u-54,s-39
7-PMUL1224,s-39,u-2
8-PMUL1224,u-2,s-27
9-PMUL1224,s-27,u-31
10-PMUL1224,u-31,s-66
11-PMUL1224,s-66,u-80
12-PMUL1224,u-80,s-62
13-PMUL1224,s-62,u-83
14-PMUL1224,u-83,s-66
0-SNG01583,u-70,s-1
1-SNG01583,s-1,u-4
2-SNG01583,u-4,s-56
3-SNG01583,s-56,u-31
4-SNG01583,u-31,s-57
0-SNG01576,u-71,s-66
1-SNG01576,s-66,u-0
2-SNG01576,u-0,s-42
3-SNG01576,s-42,u-34
4-SNG01576,u-34,s-45
5-SNG01576,s-45,u-23
6-SNG01576,u-23,s-50
7-SNG01576,s-50,u-68
8-SNG01576,u-68,s-62
9-SNG01576,s-62,u-68
10-SNG01576,u-68,s-30
0-PMUL4345,u-7,s-66
1-PMUL4345,s-66,u-2
2-PMUL4345,u-2,s-40
3-PMUL4345,s-40,u-25
4-PMUL4345,u-25,s-5
5-PMUL4345,s-5,u-30
6-PMUL4345,u-30,s-45
7-PMUL4345,s-45,u-58
8-PMUL4345,u-58,s-66
9-PMUL4345,s-66,u-12
10-PMUL4345,u-12,s-7
11-PMUL4345,s-7,u-73
12-PMUL4345,u-73,s-30
13-PMUL4345,s-30,u-84
14-PMUL4345,u-84,s-46
15-PMUL4345,s-46,u-5
16-PMUL4345,u-5,s-65
17-PMUL4345,s-65,u-28
18-PMUL4345,u-28,s-66
19-PMUL4345,s-66,u-14
20-PMUL4345,u-14,s-54
0-PMUL4221,u-70,s-4
1-PMUL4221,s-4,u-67
2-PMUL4221,u-67,s-57
3-PMUL4221,s-57,u-11
4-PMUL4221,u-11,s-52
5-PMUL4221,s-52,u-59
6-PMUL4221,u-59,s-61
7-PMUL4221,s-61,u-58
8-PMUL4221,u-58,s-66
9-PMUL4221,s-66,u-74
10-PMUL4221,u-74,s-26
0-PMUL2425,u-52,s-1
1-PMUL2425,s-1,u-64
2-PMUL2425,u-64,s-0
3-PMUL2425,s-0,u-74
4-PMUL2425,u-74,s-61
5-PMUL2425,s-61,u-15
6-PMUL2425,u-15,s-1
7-PMUL2425,s-1,u-18
8-PMUL2425,u-18,s-1
9-PMUL2425,s-1,u-9
10-PMUL2425,u-9,s-55
11-PMUL2425,s-55,u-21
12-PMUL2425,u-21,s-44
13-PMUL2425,s-44,u-74
14-PMUL2425,u-74,s-71
0-MUL0977,u-7,s-57
1-MUL0977,s-57,u-75
